pointID,X,Y,Buffer_type,Area2000,Area2020,H2000,H2020,PD2000,PD2020,NPP2000,NPP2020,NTL2000,NTL2020,Windowflag,ForestChange,Plantations
9529,-5683444.271,-499465.7293,1,100,100,26.18,24.79,1,1,1289.6,1300.9,0,0,0,-100,0
9601,-5811444.271,-500465.7293,1,100,100,26.94,26.63,1,1,1274.8,1386,0,0,0,16,0
9602,-5810444.271,-500465.7293,1,100,100,26.31,26.74,1,1,1136.9,1332.6,0,0,0,66,0
9603,-5809444.271,-500465.7293,1,100,100,26.88,27.18,1,1,1210.7,1345.2,0,0,0,-100,0
9604,-5808444.271,-500465.7293,1,100,100,27.88,27.55,1,1,1293,1390.4,0,0,0,-58,0
9605,-5807444.271,-500465.7293,1,100,100,27.4,26.67,1,1,1341.6,1397.1,0,0,0,-31,0
9606,-5806444.271,-500465.7293,1,100,100,28.11,27.14,1,1,1283.9,1324.7,0,0,0,-57,0
9607,-5805444.271,-500465.7293,1,100,100,26.34,25.6,1,1,1282.9,1286.6,0,0,0,-92,0
9608,-5804444.271,-500465.7293,1,100,100,24.74,24.32,1,1,1297,1352.2,0,0,0,-81,0
9609,-5803444.271,-500465.7293,1,100,100,26.14,25.44,1,1,1250.1,1355.7,0,0,0,-72,0
9610,-5802444.271,-500465.7293,1,100,100,22.43,21.77,1,1,1250.5,1324.9,0,0,0,-57,0
9611,-5801444.271,-500465.7293,1,100,100,21.32,20.66,1,1,1270.6,1351,0,0,0,-52,0
9612,-5800444.271,-500465.7293,1,100,100,27.86,27.35,1,1,1316,1380.4,0,0,0,-31,0
9613,-5799444.271,-500465.7293,1,100,100,26.05,26.41,1,1,1297.6,1393.6,0,0,0,-15,0
9614,-5798444.271,-500465.7293,1,100,100,25.16,24.65,1,1,1260.9,1386,0,0,0,-35,0
9615,-5797444.271,-500465.7293,1,100,100,23.99,22.93,1,1,1337.8,1370.2,0,0,0,-4,0
9616,-5796444.271,-500465.7293,1,100,100,24.89,24.01,1,1,1346.5,1284.5,0,0,0,-15,0
9617,-5795444.271,-500465.7293,1,100,100,25.58,24.98,1,1,1308.5,1261.9,0,0,0,-69,0
9618,-5794444.271,-500465.7293,1,100,100,25.57,25.26,1,1,1333,1329.3,0,0,0,-94,0
9619,-5793444.271,-500465.7293,1,100,100,25.89,25.22,1,1,1307.4,1387.5,0,0,0,-55,0
9620,-5792444.271,-500465.7293,1,100,100,24.33,23.69,1,1,1327.9,1351.6,0,0,0,-88,0
9621,-5791444.271,-500465.7293,1,100,100,26.28,25.54,1,1,1323.6,1362.2,0,0,0,-73,0
9622,-5790444.271,-500465.7293,1,100,100,24.08,23.34,1,1,1350.9,1333.5,0,0,0,-42,0
9623,-5789444.271,-500465.7293,1,100,100,25.77,25.1,1,1,1382.1,1337.1,0,0,0,-86,0
9624,-5788444.271,-500465.7293,1,100,100,25.83,25.54,1,1,1349.7,1376.9,0,0,0,-69,0
9625,-5787444.271,-500465.7293,1,100,100,25.12,24.81,1,1,1296.7,1327.4,0,0,0,-39,0
9626,-5786444.271,-500465.7293,1,100,100,22.07,21.42,1,1,1337.7,1357.6,0,0,0,-72,0
9627,-5785444.271,-500465.7293,1,100,100,25.5,24.84,1,1,1323.5,1347.2,0,0,0,-36,0
9628,-5784444.271,-500465.7293,1,100,100,26.81,26.3,1,1,1309,1355.4,0,0,0,-65,0
9629,-5783444.271,-500465.7293,1,100,100,24.16,23.68,1,1,1338.1,1399.5,0,0,0,-42,0
9630,-5782444.271,-500465.7293,1,100,100,22.82,22.22,1,1,1346.7,1409.3,0,0,0,-76,0
9631,-5781444.271,-500465.7293,1,100,100,24.8,24.1,1,1,1303.7,1371.2,0,0,0,-77,0
9632,-5780444.271,-500465.7293,1,100,100,25.39,24.81,1,1,1291.2,1418,0,0,0,-96,0
9633,-5779444.271,-500465.7293,1,100,100,26.9,26.87,1,1,1248.8,1407.9,0,0,0,-100,0
9634,-5778444.271,-500465.7293,1,100,100,26.34,25.82,1,1,1325.8,1392.2,0,0,0,-71,0
9635,-5777444.271,-500465.7293,1,100,100,27.18,26.82,1,1,1295.2,1419.3,0,0,0,-82,0
9636,-5776444.271,-500465.7293,1,100,100,27.62,27.19,1,1,1319,1371.4,0,0,0,-60,0
9637,-5775444.271,-500465.7293,1,100,100,26.17,25.41,1,1,1332.2,1372.1,0,0,0,-50,0
9638,-5774444.271,-500465.7293,1,100,100,25.07,24.41,1,1,1348.9,1384.9,0,0,0,-61,0
9639,-5773444.271,-500465.7293,1,100,100,26.96,26.65,1,1,1350.3,1394.7,0,0,0,-21,0
9640,-5772444.271,-500465.7293,1,100,100,27.18,26.9,1,1,1339.3,1367.3,0,0,0,0,0
9641,-5771444.271,-500465.7293,1,100,100,26.69,26,1,1,1372.2,1383,0,0,0,0,0
9642,-5770444.271,-500465.7293,1,100,100,27.29,26.95,1,1,1371.7,1322,0,0,0,0,0
9643,-5769444.271,-500465.7293,1,100,100,27.23,26.64,1,1,1340.1,1310.3,0,0,0,0,0
9644,-5768444.271,-500465.7293,1,100,100,26.64,25.82,1,1,1353.6,1400.3,0,0,0,0,0
9645,-5767444.271,-500465.7293,1,100,100,25.5,24.43,1,1,1330.8,1411.7,0,0,0,0,0
9646,-5766444.271,-500465.7293,1,100,100,27.22,26.76,1,1,1367,1314.4,0,0,0,0,0
9647,-5765444.271,-500465.7293,1,100,100,27.79,27.18,1,1,1302.4,1389.4,0,0,0,0,0
9648,-5764444.271,-500465.7293,1,100,100,27.29,26.62,1,1,1364.4,1438.5,0,0,0,1,0
9649,-5763444.271,-500465.7293,1,100,100,29.54,29.43,1,1,1263.6,1419.7,0,0,0,0,0
9650,-5762444.271,-500465.7293,1,100,100,28.69,28.11,1,1,1341.2,1444,0,0,0,0,0
9651,-5761444.271,-500465.7293,1,100,100,27.95,27.48,1,1,1351.3,1374.9,0,0,0,0,0
9652,-5760444.271,-500465.7293,1,100,100,28.19,27.79,1,1,1326.1,1404,0,0,0,0,0
9653,-5759444.271,-500465.7293,1,100,100,28.42,29.07,1,1,1351.7,1355.7,0,0,0,0,0
9654,-5758444.271,-500465.7293,1,100,100,27.83,28.39,1,1,1340.2,1322.4,0,0,0,0,0
9655,-5757444.271,-500465.7293,1,100,100,28.21,28.8,1,1,1318.2,1294.4,0,0,0,0,0
9656,-5756444.271,-500465.7293,1,100,100,26.22,26.07,1,1,1343.7,1278.7,0,0,0,0,0
9657,-5755444.271,-500465.7293,1,100,100,28.26,27.8,1,1,1353.3,1353.8,0,0,0,0,0
9658,-5754444.271,-500465.7293,1,100,100,26.79,26.46,1,1,1379.1,1379.3,0,0,0,0,0
9659,-5753444.271,-500465.7293,1,100,100,25.02,23.91,1,1,1281.7,1435.1,0,0,0,0,0
9660,-5752444.271,-500465.7293,1,100,99,26.76,26.01,1,1,1290.4,1412.5,0,0,0,0,0
9661,-5751444.271,-500465.7293,1,100,100,28.32,27.64,1,1,1349.2,1398.2,0,0,0,0,0
9662,-5750444.271,-500465.7293,1,100,100,26.33,25.49,1,1,1289.1,1414.8,0,0,0,0,0
9663,-5749444.271,-500465.7293,1,100,100,21.51,20.99,1,1,1263.8,1433.4,0,0,0,0,0
9664,-5748444.271,-500465.7293,1,100,100,22.58,21.43,1,1,1306.7,1374.8,0,0,0,0,0
9665,-5747444.271,-500465.7293,1,100,100,23.54,22.52,1,1,1333.5,1418.5,0,0,0,0,0
9666,-5746444.271,-500465.7293,1,100,100,23.51,22.66,1,1,1327.5,1344,0,0,0,0,0
9667,-5745444.271,-500465.7293,1,100,100,25.08,24.45,1,1,1303.4,1381.1,0,0,0,0,0
9668,-5744444.271,-500465.7293,1,100,100,27.1,26.44,1,1,1296.9,1381.6,0,0,0,0,0
9669,-5743444.271,-500465.7293,1,100,100,25.13,24.12,1,1,1320.3,1421.7,0,0,0,0,0
9670,-5742444.271,-500465.7293,1,100,100,27.43,27.18,1,1,1326.9,1368.3,0,0,0,0,0
9671,-5741444.271,-500465.7293,1,100,100,27.05,26.84,1,1,1280.6,1365.7,0,0,0,0,0
9672,-5740444.271,-500465.7293,1,100,100,26.47,25.73,1,1,1320.8,1349.7,0,0,0,0,0
9673,-5739444.271,-500465.7293,1,100,100,23.71,22.82,1,1,1336.5,1337.4,0,0,0,0,0
9674,-5738444.271,-500465.7293,1,100,100,21.51,20.53,1,1,1316.8,1395,0,0,0,0,0
9675,-5737444.271,-500465.7293,1,100,100,24.62,23.15,1,1,1294.6,1418.8,0,0,0,0,0
9676,-5736444.271,-500465.7293,1,100,100,25.67,24.84,1,1,1346.5,1388.7,0,0,0,0,0
9677,-5735444.271,-500465.7293,1,100,100,27.13,26.99,1,1,1337.7,1326,0,0,0,0,0
9678,-5734444.271,-500465.7293,1,100,100,28.13,28.31,1,1,1311.3,1412.7,0,0,0,-1,0
9679,-5733444.271,-500465.7293,1,100,100,26.29,26.08,1,1,1361.3,1402.8,0,0,0,0,0
9680,-5732444.271,-500465.7293,1,100,100,25.18,24.21,1,1,1304.8,1399.1,0,0,0,-28,0
9681,-5731444.271,-500465.7293,1,100,100,25.54,25.54,1,1,1311.5,1388.2,0,0,0,-5,0
9682,-5730444.271,-500465.7293,1,100,100,29.12,29,1,1,1298.9,1394.7,0,0,0,0,0
9683,-5729444.271,-500465.7293,1,100,100,28.01,28.15,1,1,1263.2,1412.8,0,0,0,0,0
9684,-5728444.271,-500465.7293,1,100,100,27.98,27.55,1,1,1324.4,1352.8,0,0,0,0,0
9685,-5727444.271,-500465.7293,1,100,100,28.28,28,1,1,1306.7,1380.4,0,0,0,0,0
9686,-5726444.271,-500465.7293,1,100,100,27.16,27.11,1,1,1277,1344,0,0,0,0,0
9687,-5725444.271,-500465.7293,1,100,100,28.29,28.08,1,1,1272.5,1404.2,0,0,0,-1,0
9688,-5724444.271,-500465.7293,1,100,100,28.32,27.8,1,1,1328.4,1399.3,0,0,0,-9,0
9689,-5723444.271,-500465.7293,1,100,100,27.85,26.82,1,1,1312.6,1391.4,0,0,0,-13,0
9690,-5722444.271,-500465.7293,1,100,100,27.53,27.23,1,1,1318.3,1360.5,0,0,0,0,0
9691,-5721444.271,-500465.7293,1,100,100,28.88,29,1,1,1260.8,1401.2,0,0,0,-17,0
9692,-5720444.271,-500465.7293,1,100,100,29.36,29.36,1,1,1112.3,1293.5,0,0,0,-19,0
9693,-5719444.271,-500465.7293,1,100,100,28.92,29.27,1,1,1309.5,1318,0,0,0,0,0
9694,-5718444.271,-500465.7293,1,100,100,28.47,28.44,1,1,1291.4,1381.9,0,0,0,0,0
9695,-5717444.271,-500465.7293,1,100,100,28.06,27.73,1,1,1331.5,1372.5,0,0,0,0,0
9696,-5716444.271,-500465.7293,1,100,100,28.71,28.37,1,1,1267.7,1339.7,0,0,0,-1,0
9697,-5715444.271,-500465.7293,1,100,100,28.58,28.42,1,1,1308.6,1266,0,0,0,0,0
9698,-5714444.271,-500465.7293,1,100,100,29.21,28.34,1,1,1277.3,1356.8,0,0,0,0,0
9699,-5713444.271,-500465.7293,1,100,100,28.59,27.55,1,1,1336.5,1302.9,0,0,0,0,0
9700,-5712444.271,-500465.7293,1,100,100,29.22,28,1,1,1288.8,1362.9,0,0,0,0,0
9701,-5711444.271,-500465.7293,1,100,100,28.12,27.38,1,1,1317.7,1341.7,0,0,0,-7,0
9702,-5710444.271,-500465.7293,2,100,100,28.37,26.92,1,1,1151.7,1357.7,0,0,0,-10,0
9703,-5709444.271,-500465.7293,2,100,100,28.77,27.77,1,1,1302.1,1357.2,0,0,0,0,0
9704,-5708444.271,-500465.7293,3,100,100,27.2,26.64,1,1,1290,1337.3,0,0,0,0,0
9705,-5707444.271,-500465.7293,3,100,100,28.61,27.46,1,1,1245.8,1332.3,0,0,0,0,0
9706,-5706444.271,-500465.7293,4,100,100,28.54,27.34,1,1,1295.3,1337.5,0,0,0,0,0
9707,-5705444.271,-500465.7293,4,100,100,27.83,26.86,1,1,1324.9,1325.7,0,0,0,0,0
9708,-5704444.271,-500465.7293,5,84,100,27,25.94,2,2,1275.7,1334.4,0,0,0,0,0
9709,-5703444.271,-500465.7293,5,92,84,21.19,21.14,1,1,1313.6,1372.8,0,0,0,-2,0
9710,-5702444.271,-500465.7293,6,85,90,26.53,24.13,1,1,1252.3,1365.8,0,0,0,-29,0
9711,-5701444.271,-500465.7293,6,80,85,27.32,27.3,1,1,1296.2,1327.4,0,0,0,0,0
9712,-5700444.271,-500465.7293,6,78,80,23.15,23.35,1,1,1281.9,1341.8,0,0,0,0,0
9713,-5699444.271,-500465.7293,6,100,78,23.97,23.35,1,1,1264.9,1313.5,0,0,0,0,0
9714,-5698444.271,-500465.7293,5,100,100,25.44,24.83,1,1,1297.8,1340.4,0,0,0,0,0
9715,-5697444.271,-500465.7293,5,100,100,28.5,28.42,1,1,1317.5,1358.3,0,0,0,0,0
9716,-5696444.271,-500465.7293,4,100,100,27.36,28.08,1,1,1307.8,1336.5,0,0,0,0,0
9717,-5695444.271,-500465.7293,4,100,100,28.61,28.36,1,1,1243.5,1233.5,0,0,0,0,0
9718,-5694444.271,-500465.7293,3,100,100,27.35,26.55,1,1,1286,1299.5,0,0,0,0,0
9719,-5693444.271,-500465.7293,3,100,100,27.71,27.32,1,1,1226.1,1332,0,0,0,0,0
9720,-5692444.271,-500465.7293,2,100,100,27.32,27.32,1,1,1287.6,1252.8,0,0,0,0,0
9721,-5691444.271,-500465.7293,2,100,100,28.01,28.03,1,1,1285.8,1284.3,0,0,0,0,0
9722,-5690444.271,-500465.7293,1,100,100,27.66,26.7,1,1,1299.4,1266.9,0,0,0,0,0
9723,-5689444.271,-500465.7293,1,100,100,26.55,26.12,1,1,1232.6,1329.5,0,0,0,0,0
9724,-5688444.271,-500465.7293,1,100,100,27.56,27.74,1,1,1281.2,1305.2,0,0,0,0,0
9725,-5687444.271,-500465.7293,1,100,100,27.74,27.78,1,1,1298.8,1308.8,0,0,0,0,0
9726,-5686444.271,-500465.7293,1,100,100,27.52,27.7,1,1,1260.4,1292.2,0,0,0,0,0
9727,-5685444.271,-500465.7293,1,100,100,27.2,26.62,1,1,1281.8,1340.1,0,0,0,0,0
9728,-5684444.271,-500465.7293,1,100,100,26.86,26.3,1,1,1279.8,1350.2,0,0,0,0,0
9729,-5683444.271,-500465.7293,1,100,100,26.26,25.69,1,1,1217.1,1322.3,0,0,0,0,0
9801,-5811444.271,-501465.7293,1,100,100,26.69,26.66,1,1,1341.6,1351.7,0,0,0,0,0
9802,-5810444.271,-501465.7293,1,100,100,25.58,25.15,1,1,1123.3,1348.3,0,0,0,0,0
9803,-5809444.271,-501465.7293,1,100,100,26.01,26.57,1,1,1215.1,1335.1,0,0,0,0,0
9804,-5808444.271,-501465.7293,1,100,100,27.01,27.07,1,1,1193.2,1360.8,0,0,0,-1,0
9805,-5807444.271,-501465.7293,1,100,100,26.2,25.99,1,1,1297.9,1357.1,0,0,0,-5,0
9806,-5806444.271,-501465.7293,1,100,100,26.26,25.63,1,1,1279.6,1370,0,0,0,-1,0
9807,-5805444.271,-501465.7293,1,100,100,25.78,25.19,1,1,1306.9,1349.3,0,0,0,-20,0
9808,-5804444.271,-501465.7293,1,100,100,27.71,27.35,1,1,1339.4,1323.2,0,0,0,-2,0
9809,-5803444.271,-501465.7293,1,100,100,28.25,27.15,1,1,1282.1,1356.9,0,0,0,-23,0
9810,-5802444.271,-501465.7293,1,100,100,25.27,24.36,1,1,1267.2,1369.9,0,0,0,-10,0
9811,-5801444.271,-501465.7293,1,100,100,19.01,17.88,1,1,1297.8,1342.3,0,0,0,0,0
9812,-5800444.271,-501465.7293,1,100,100,23.35,22.37,1,1,1306.9,1377.5,0,0,0,-30,0
9813,-5799444.271,-501465.7293,1,100,100,26.13,25.54,1,1,1332.7,1376.2,0,0,0,0,0
9814,-5798444.271,-501465.7293,1,100,100,26.11,25.67,1,1,1328.4,1378,0,0,0,-1,0
9815,-5797444.271,-501465.7293,1,100,100,25.39,24.57,1,1,1356.9,1355,0,0,0,-9,0
9816,-5796444.271,-501465.7293,1,100,100,24.14,22.89,1,1,1343.2,1358.9,0,0,0,-17,0
9817,-5795444.271,-501465.7293,1,100,100,25.96,25.1,1,1,1271.6,1335.5,0,0,0,-5,0
9818,-5794444.271,-501465.7293,1,100,100,25.67,25.01,1,1,1295,1342.7,0,0,0,0,0
9819,-5793444.271,-501465.7293,1,100,100,25.18,24.75,1,1,1324.2,1401.5,0,0,0,0,0
9820,-5792444.271,-501465.7293,1,100,100,24.11,23.54,1,1,1310.2,1378,0,0,0,-2,0
9821,-5791444.271,-501465.7293,1,100,100,24.81,25,1,1,1311.9,1401.8,0,0,0,0,0
9822,-5790444.271,-501465.7293,1,100,100,24.46,23.94,1,1,1351.1,1359.8,0,0,0,-14,0
9823,-5789444.271,-501465.7293,1,100,100,24.76,24.15,1,1,1314.3,1369.3,0,0,0,0,0
9824,-5788444.271,-501465.7293,1,100,100,26.39,26.22,1,1,1275.6,1390.4,0,0,0,0,0
9825,-5787444.271,-501465.7293,1,100,100,26.81,26.81,1,1,1304.2,1370.5,0,0,0,0,0
9826,-5786444.271,-501465.7293,1,100,100,24.9,25.12,1,1,1328.5,1349.6,0,0,0,0,0
9827,-5785444.271,-501465.7293,1,100,100,24.27,23.99,1,1,1294.7,1395.9,0,0,0,-15,0
9828,-5784444.271,-501465.7293,1,100,100,26.12,25.7,1,1,1346.6,1349,0,0,0,-36,0
9829,-5783444.271,-501465.7293,1,100,100,27.14,26.87,1,1,1324,1407.4,0,0,0,-41,0
9830,-5782444.271,-501465.7293,1,100,100,24.29,23.34,1,1,1290.1,1345.2,0,0,0,-4,0
9831,-5781444.271,-501465.7293,1,100,100,23.41,22.73,1,1,1362.5,1266.4,0,0,0,-52,0
9832,-5780444.271,-501465.7293,1,100,100,24.92,24.13,1,1,1346.6,1407.8,0,0,0,-49,0
9833,-5779444.271,-501465.7293,1,100,100,25.08,24.58,1,1,1327.4,1365.8,0,0,0,-37,0
9834,-5778444.271,-501465.7293,1,100,100,27.96,27.62,1,1,1337.3,1323.5,0,0,0,-80,0
9835,-5777444.271,-501465.7293,1,100,100,25.89,26.02,1,1,1336.4,1402.6,0,0,0,-89,0
9836,-5776444.271,-501465.7293,1,100,100,27.7,27.39,1,1,1263.7,1392.4,0,0,0,-75,0
9837,-5775444.271,-501465.7293,1,100,100,25.36,24.38,1,1,1344.9,1386.1,0,0,0,-93,0
9838,-5774444.271,-501465.7293,1,100,100,27.54,27.28,1,1,1334.1,1395.3,0,0,0,-89,0
9839,-5773444.271,-501465.7293,1,100,100,27.24,26.64,1,1,1347.9,1347.8,0,0,0,-54,0
9840,-5772444.271,-501465.7293,1,100,100,27.16,27.3,1,1,1302.4,1335.4,0,0,0,-87,0
9841,-5771444.271,-501465.7293,1,100,100,27.09,26.64,1,1,1240.3,1379.9,0,0,0,-98,0
9842,-5770444.271,-501465.7293,1,100,100,27.95,27.16,1,1,1319.7,1365.3,0,0,0,-87,0
9843,-5769444.271,-501465.7293,1,100,100,28.08,27.09,1,1,1319.9,1386.8,0,0,0,-79,0
9844,-5768444.271,-501465.7293,1,100,100,26.49,25.13,1,1,1337.4,1397.8,0,0,0,-89,0
9845,-5767444.271,-501465.7293,1,100,100,25.68,24.75,1,1,1387.9,1369.4,0,0,0,-80,0
9846,-5766444.271,-501465.7293,1,100,100,27.74,27.08,1,1,1321,1408.5,0,0,0,-60,0
9847,-5765444.271,-501465.7293,1,100,100,27.69,26.74,1,1,1289.4,1402.2,0,0,0,-96,0
9848,-5764444.271,-501465.7293,1,100,100,27.98,27.47,1,1,1334.7,1394.6,0,0,0,-94,0
9849,-5763444.271,-501465.7293,1,100,100,27.87,27.54,1,1,1268,1249.9,0,0,0,-84,0
9850,-5762444.271,-501465.7293,1,100,100,29.23,28.62,1,1,1334.2,1436.8,0,0,0,-67,0
9851,-5761444.271,-501465.7293,1,100,100,28.52,27.45,1,1,1320.9,1418.4,0,0,0,-67,0
9852,-5760444.271,-501465.7293,1,100,100,27.99,27.57,1,1,1364.3,1419.9,0,0,0,-67,0
9853,-5759444.271,-501465.7293,1,100,100,28.27,28.21,1,1,1340.7,1361.7,0,0,0,-87,0
9854,-5758444.271,-501465.7293,1,100,100,27.89,28.02,1,1,1374.2,1419.7,0,0,0,-95,0
9855,-5757444.271,-501465.7293,1,100,100,26.3,27.79,1,1,1277.7,1370.5,0,0,0,-97,0
9856,-5756444.271,-501465.7293,1,100,100,25.74,26.78,1,1,1331.7,1319.7,0,0,0,-90,0
9857,-5755444.271,-501465.7293,1,100,100,26.71,27.82,1,1,1345.8,1439,0,0,0,-94,0
9858,-5754444.271,-501465.7293,1,100,100,25.95,25.57,1,1,1342.3,1377.4,0,0,0,-95,0
9859,-5753444.271,-501465.7293,1,100,100,26.87,25.98,1,1,1362.9,1444,0,0,0,-94,0
9860,-5752444.271,-501465.7293,1,100,100,26.82,26.05,1,1,1241.4,1381.4,0,0,0,-52,0
9861,-5751444.271,-501465.7293,1,100,100,26.26,25.69,1,1,1329.6,1398.5,0,0,0,-1,0
9862,-5750444.271,-501465.7293,1,100,100,23.82,23.37,1,1,1268.9,1412.3,0,0,0,-6,0
9863,-5749444.271,-501465.7293,1,100,100,22.88,21.94,1,1,1253.2,1417.5,0,0,0,-94,0
9864,-5748444.271,-501465.7293,1,100,100,17.87,16.69,1,1,1275.1,1407.6,0,0,0,-80,0
9865,-5747444.271,-501465.7293,1,100,100,19.65,18.05,1,1,1338.9,1410.2,0,0,0,-100,0
9866,-5746444.271,-501465.7293,1,100,100,24.99,24.49,1,1,1308.4,1406.6,0,0,0,-99,0
9867,-5745444.271,-501465.7293,1,100,100,27.14,26.62,1,1,1311.1,1421.9,0,0,0,-99,0
9868,-5744444.271,-501465.7293,1,100,100,27.03,26.27,1,1,1283.7,1437.1,0,0,0,-84,0
9869,-5743444.271,-501465.7293,1,100,100,27.87,27.3,1,1,1306.5,1407.4,0,0,0,-94,0
9870,-5742444.271,-501465.7293,1,100,100,27.4,26.95,1,1,1172,1394,0,0,0,-70,0
9871,-5741444.271,-501465.7293,1,100,100,27.47,26.82,1,1,1338.8,1345.9,0,0,0,-21,0
9872,-5740444.271,-501465.7293,1,100,100,27.14,26.77,1,1,1319.2,1418.1,0,0,0,50,0
9873,-5739444.271,-501465.7293,1,100,100,25.64,24.77,1,1,1327.6,1368.4,0,0,0,20,0
9874,-5738444.271,-501465.7293,1,100,100,25.82,25.29,1,1,1325.9,1389.8,0,0,0,37,0
9875,-5737444.271,-501465.7293,1,100,100,25.43,24.93,1,1,1323.4,1386.2,0,0,0,0,0
9876,-5736444.271,-501465.7293,1,100,100,27.13,26.32,1,1,1296.4,1382.9,0,0,0,-69,0
9877,-5735444.271,-501465.7293,1,100,100,27.04,25.88,1,1,1345.5,1356.2,0,0,0,-31,0
9878,-5734444.271,-501465.7293,1,100,100,25.48,24.99,1,1,1315.7,1331.8,0,0,0,-61,0
9879,-5733444.271,-501465.7293,1,100,100,26.23,25.8,1,1,1304.9,1397.3,0,0,0,-62,0
9880,-5732444.271,-501465.7293,1,100,100,28.04,27.27,1,1,1309.9,1394.8,0,0,0,-92,0
9881,-5731444.271,-501465.7293,1,100,100,25.58,25.92,1,1,1302.3,1368.8,0,0,0,-97,0
9882,-5730444.271,-501465.7293,1,100,100,27.98,28.05,1,1,1209.7,1385.8,0,0,0,-98,0
9883,-5729444.271,-501465.7293,1,100,100,28.52,28.46,1,1,1325.4,1387.9,0,0,0,-89,0
9884,-5728444.271,-501465.7293,1,100,100,28.57,28.91,1,1,1339.4,1399.3,0,0,0,-90,0
9885,-5727444.271,-501465.7293,1,100,100,29.92,30.32,1,1,1292.8,1365.8,0,0,0,-82,0
9886,-5726444.271,-501465.7293,1,100,100,27.47,27.62,1,1,1331,1434,0,0,0,-84,0
9887,-5725444.271,-501465.7293,1,100,100,28.27,28.39,1,1,1315.6,1356.3,0,0,0,-90,0
9888,-5724444.271,-501465.7293,1,100,100,28.49,28.29,1,1,1335.1,1370.6,0,0,0,-92,0
9889,-5723444.271,-501465.7293,1,100,100,27.54,27.24,1,1,1239.6,1379.1,0,0,0,-89,0
9890,-5722444.271,-501465.7293,1,100,100,28.43,28.25,1,1,1332.4,1371.2,0,0,0,-90,0
9891,-5721444.271,-501465.7293,1,100,100,28.99,28.76,1,1,1321.7,1420.8,0,0,0,-77,0
9892,-5720444.271,-501465.7293,1,100,100,29.14,28.61,1,1,1330.9,1416.2,0,0,0,-41,0
9893,-5719444.271,-501465.7293,1,100,100,28.84,28.1,1,1,1308.8,1341.8,0,0,0,-1,0
9894,-5718444.271,-501465.7293,1,100,100,29.29,28.57,1,1,1294.5,1395.4,0,0,0,-6,0
9895,-5717444.271,-501465.7293,1,100,100,28.96,28.07,1,1,1311.3,1345.8,0,0,0,-60,0
9896,-5716444.271,-501465.7293,1,100,100,28.76,27.9,1,1,1296.2,1353.7,0,0,0,-96,0
9897,-5715444.271,-501465.7293,1,100,100,29.09,28.31,1,1,1327.6,1385.8,0,0,0,-78,0
9898,-5714444.271,-501465.7293,1,100,100,28.6,27.81,1,1,1268.9,1360.6,0,0,0,-97,0
9899,-5713444.271,-501465.7293,1,100,100,28.02,27.12,1,1,1284.6,1258.6,0,0,0,-95,0
9900,-5712444.271,-501465.7293,1,100,100,28.83,28.21,1,1,1298.1,1345.8,0,0,0,-44,0
9901,-5711444.271,-501465.7293,1,100,100,28.67,27.93,1,1,1288,1288.7,0,0,0,-60,0
9902,-5710444.271,-501465.7293,1,100,100,28.67,27.24,1,1,1346.1,1339.2,0,0,0,-97,0
9903,-5709444.271,-501465.7293,2,100,100,28.97,28.01,1,1,1321.3,1346.6,0,0,0,-99,0
9904,-5708444.271,-501465.7293,2,100,100,28.36,26.85,1,1,1232.6,1375.6,0,0,0,-64,0
9905,-5707444.271,-501465.7293,3,100,100,28.48,27.4,1,1,1285.9,1338,0,0,0,-81,0
9906,-5706444.271,-501465.7293,3,100,100,28.39,27.53,1,1,1318.3,1279.1,0,0,0,-82,0
9907,-5705444.271,-501465.7293,4,100,100,27.84,27.1,1,1,1247.5,1290.8,0,0,0,-87,0
9908,-5704444.271,-501465.7293,4,81,100,27.72,27.07,2,2,1265.2,1346.7,0,0,0,-39,0
9909,-5703444.271,-501465.7293,5,97,81,19.55,19.57,1,1,1303.5,1310.1,0,0,0,-2,0
9910,-5702444.271,-501465.7293,5,100,96,20.1,20.27,1,1,1328.8,1286.7,0,0,0,0,0
9911,-5701444.271,-501465.7293,6,100,100,28.34,27.59,1,1,1296.4,1283.7,0,0,0,0,0
9912,-5700444.271,-501465.7293,6,99,100,28.06,27.68,1,1,1300.4,1354.7,0,0,0,0,0
9913,-5699444.271,-501465.7293,6,100,99,27.41,27.52,1,1,1245.8,1361.4,0,0,0,0,0
9914,-5698444.271,-501465.7293,6,100,100,28.49,27.92,1,1,1294.4,1382.4,0,0,0,0,0
9915,-5697444.271,-501465.7293,5,100,100,27.71,27.92,1,1,1246.1,1340,0,0,0,0,0
9916,-5696444.271,-501465.7293,5,100,100,26.07,26.61,1,1,1268.4,1274.1,0,0,0,0,0
9917,-5695444.271,-501465.7293,4,100,100,27.46,27.13,1,1,1295.7,1360.9,0,0,0,0,0
9918,-5694444.271,-501465.7293,4,100,100,27.4,26.63,1,1,1264.9,1369.8,0,0,0,0,0
9919,-5693444.271,-501465.7293,3,100,100,28.2,27.78,1,1,1271.1,1349.5,0,0,0,0,0
9920,-5692444.271,-501465.7293,3,100,100,28.67,28.2,1,1,1252.8,1205.1,0,0,0,1,0
9921,-5691444.271,-501465.7293,2,100,100,28.81,27.79,1,1,1279.1,1220.3,0,0,0,-1,0
9922,-5690444.271,-501465.7293,2,100,100,27.47,27.37,1,1,1223.8,1312.4,0,0,0,0,0
